entity_id,h_positionTime,h_receiveTime,heading,index_record,key,lat,lng,long_v,partition,positionTime,system.todate(ts),ts
,2021-05-27 20:11:03,2021-05-27 20:11:10,237.0,3.0,,20.99894,105.71918000000001,,,1622121063.0,,1622121070865
,2021-05-27 20:11:04,2021-05-27 20:11:10,237.0,4.0,,20.99894,105.71916999999999,,,1622121064.0,,1622121070865
,2021-05-27 20:11:05,2021-05-27 20:11:10,237.0,5.0,,20.99895,105.71915,,,1622121065.0,,1622121070865
,2021-05-27 20:11:09,2021-05-27 20:11:10,37.0,6.0,,20.99895,105.71915,,,1622121069.0,,1622121070865
,2021-05-27 20:11:10,2021-05-27 20:11:10,37.0,7.0,,20.99896,105.71915,,,1622121070.0,,1622121070865
,2021-05-27 20:11:11,2021-05-27 20:11:18,37.0,0.0,,20.99895,105.71915,,,1622121071.0,,1622121078882
,2021-05-27 20:11:12,2021-05-27 20:11:18,37.0,1.0,,20.99896,105.71915,,,1622121072.0,,1622121078882
,2021-05-27 20:11:13,2021-05-27 20:11:18,37.0,2.0,,20.99896,105.71915,,,1622121073.0,,1622121078882
,2021-05-27 20:11:14,2021-05-27 20:11:18,37.0,3.0,,20.99897,105.71916,,,1622121074.0,,1622121078882
,2021-05-27 20:11:15,2021-05-27 20:11:18,37.0,4.0,,20.99897,105.71916999999999,,,1622121075.0,,1622121078882
,2021-05-27 20:11:16,2021-05-27 20:11:18,37.0,5.0,,20.99896,105.71918000000001,,,1622121076.0,,1622121078882
,2021-05-27 20:11:17,2021-05-27 20:11:18,37.0,6.0,,20.99896,105.71919,,,1622121077.0,,1622121078882
,2021-05-27 20:11:18,2021-05-27 20:11:18,37.0,7.0,,20.99896,105.71919,,,1622121078.0,,1622121078882
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,18.0,1619827200000.0,,2021-05-27,1622119847071
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,59.0,1619827200000.0,,2021-05-27,1622119855490
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,97.0,1619827200000.0,,2021-05-27,1622119863744
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,4.0,1619827200000.0,,2021-05-27,1622119871266
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,38.0,1619827200000.0,,2021-05-27,1622119879772
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,20.0,1619827200000.0,,2021-05-27,1622119888287
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,15.0,1619827200000.0,,2021-05-27,1622119896337
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,55.0,1619827200000.0,,2021-05-27,1622119904886
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,8.0,1619827200000.0,,2021-05-27,1622119913322
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,8.0,1619827200000.0,,2021-05-27,1622119921787
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,8.0,1619827200000.0,,2021-05-27,1622119929856
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,8.0,1619827200000.0,,2021-05-27,1622119938666
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,9.0,1619827200000.0,,2021-05-27,1622119946096
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,9.0,1619827200000.0,,2021-05-27,1622119954632
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,13.0,1619827200000.0,,2021-05-27,1622119962810
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,66.0,1619827200000.0,,2021-05-27,1622119971238
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,188.0,1619827200000.0,,2021-05-27,1622119979848
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,191.0,1619827200000.0,,2021-05-27,1622119988388
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,189.0,1619827200000.0,,2021-05-27,1622119996513
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,189.0,1619827200000.0,,2021-05-27,1622120004172
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,186.0,1619827200000.0,,2021-05-27,1622120012730
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,190.0,1619827200000.0,,2021-05-27,1622120020131
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,188.0,1619827200000.0,,2021-05-27,1622120029370
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,188.0,1619827200000.0,,2021-05-27,1622120037846
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,189.0,1619827200000.0,,2021-05-27,1622120046319
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,189.0,1619827200000.0,,2021-05-27,1622120054875
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,187.0,1619827200000.0,,2021-05-27,1622120063057
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,176.0,1619827200000.0,,2021-05-27,1622120072053
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,164.0,1619827200000.0,,2021-05-27,1622120080645
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,152.0,1619827200000.0,,2021-05-27,1622120088237
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,143.0,1619827200000.0,,2021-05-27,1622120097343
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,143.0,1619827200000.0,,2021-05-27,1622120105852
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,143.0,1619827200000.0,,2021-05-27,1622120114292
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,142.0,1619827200000.0,,2021-05-27,1622120122775
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,143.0,1619827200000.0,,2021-05-27,1622120130954
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,143.0,1619827200000.0,,2021-05-27,1622120139662
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,143.0,1619827200000.0,,2021-05-27,1622120147112
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,144.0,1619827200000.0,,2021-05-27,1622120155607
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,144.0,1619827200000.0,,2021-05-27,1622120164110
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,144.0,1619827200000.0,,2021-05-27,1622120172674
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,143.0,1619827200000.0,,2021-05-27,1622120180122
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,144.0,1619827200000.0,,2021-05-27,1622120188556
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,144.0,1619827200000.0,,2021-05-27,1622120195928
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,146.0,1619827200000.0,,2021-05-27,1622120204115
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,175.0,1619827200000.0,,2021-05-27,1622120212578
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,222.0,1619827200000.0,,2021-05-27,1622120220003
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,232.0,1619827200000.0,,2021-05-27,1622120228723
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,240.0,1619827200000.0,,2021-05-27,1622120236844
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,251.0,1619827200000.0,,2021-05-27,1622120245333
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,7.0,1619827200000.0,,2021-05-27,1622120253786
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,17.0,1619827200000.0,,2021-05-27,1622120262437
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,25.0,1619827200000.0,,2021-05-27,1622120270459
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120277853
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,16.0,1619827200000.0,,2021-05-27,1622120286411
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,26.0,1619827200000.0,,2021-05-27,1622120294824
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,26.0,1619827200000.0,,2021-05-27,1622120302990
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120311509
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120318910
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120327651
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120335801
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,26.0,1619827200000.0,,2021-05-27,1622120344321
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120352771
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,29.0,1619827200000.0,,2021-05-27,1622120361311
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,29.0,1619827200000.0,,2021-05-27,1622120369494
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120376874
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120385385
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,28.0,1619827200000.0,,2021-05-27,1622120393463
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120401847
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,29.0,1619827200000.0,,2021-05-27,1622120409202
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,30.0,1619827200000.0,,2021-05-27,1622120417721
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,29.0,1619827200000.0,,2021-05-27,1622120425261
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,29.0,1619827200000.0,,2021-05-27,1622120434886
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,38.0,1619827200000.0,,2021-05-27,1622120442248
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,37.0,1619827200000.0,,2021-05-27,1622120450807
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,28.0,1619827200000.0,,2021-05-27,1622120459685
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120467067
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,27.0,1619827200000.0,,2021-05-27,1622120475338
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,25.0,1619827200000.0,,2021-05-27,1622120483787
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,21.0,1619827200000.0,,2021-05-27,1622120492679
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,17.0,1619827200000.0,,2021-05-27,1622120500077
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,18.0,1619827200000.0,,2021-05-27,1622120508118
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,15.0,1619827200000.0,,2021-05-27,1622120516703
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,18.0,1619827200000.0,,2021-05-27,1622120524117
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,18.0,1619827200000.0,,2021-05-27,1622120531918
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,14.0,1619827200000.0,,2021-05-27,1622120539962
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,18.0,1619827200000.0,,2021-05-27,1622120548526
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,18.0,1619827200000.0,,2021-05-27,1622120555938
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,20.0,1619827200000.0,,2021-05-27,1622120564450
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,20.0,1619827200000.0,,2021-05-27,1622120572550
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,19.0,1619827200000.0,,2021-05-27,1622120579969
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,17.0,1619827200000.0,,2021-05-27,1622120588580
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,20.0,1619827200000.0,,2021-05-27,1622120596278
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,22.0,1619827200000.0,,2021-05-27,1622120605410
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,16.0,1619827200000.0,,2021-05-27,1622120612833
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,20.0,1619827200000.0,,2021-05-27,1622120621266
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,18.0,1619827200000.0,,2021-05-27,1622120629736
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,17.0,1619827200000.0,,2021-05-27,1622120637894
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,198.0,1619827200000.0,,2021-05-27,1622120646467
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,183.0,1619827200000.0,,2021-05-27,1622120653912
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,130.0,1619827200000.0,,2021-05-27,1622120662611
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,94.0,1619827200000.0,,2021-05-27,1622120670061
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,92.0,1619827200000.0,,2021-05-27,1622120678060
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,95.0,1619827200000.0,,2021-05-27,1622120686502
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,95.0,1619827200000.0,,2021-05-27,1622120693936
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,104.0,1619827200000.0,,2021-05-27,1622120702405
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,161.0,1619827200000.0,,2021-05-27,1622120710528
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,165.0,1619827200000.0,,2021-05-27,1622120718016
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,165.0,1619827200000.0,,2021-05-27,1622120726739
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,164.0,1619827200000.0,,2021-05-27,1622120734257
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,164.0,1619827200000.0,,2021-05-27,1622120742709
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,163.0,1619827200000.0,,2021-05-27,1622120750131
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,169.0,1619827200000.0,,2021-05-27,1622120758631
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,227.0,1619827200000.0,,2021-05-27,1622120766101
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,253.0,1619827200000.0,,2021-05-27,1622120774174
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,0.0,1619827200000.0,,2021-05-27,1622120782711
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,250.0,1619827200000.0,,2021-05-27,1622120790427
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,2.0,1619827200000.0,,2021-05-27,1622120797807
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,0.0,1619827200000.0,,2021-05-27,1622120807017
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,255.0,1619827200000.0,,2021-05-27,1622120815456
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,253.0,1619827200000.0,,2021-05-27,1622120822838
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,1.0,1619827200000.0,,2021-05-27,1622120831360
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,255.0,1619827200000.0,,2021-05-27,1622120840605
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,234.0,1619827200000.0,,2021-05-27,1622120848127
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,141.0,1619827200000.0,,2021-05-27,1622120857657
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,143.0,1619827200000.0,,2021-05-27,1622120864167
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,168.0,1619827200000.0,,2021-05-27,1622120872644
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,197.0,1619827200000.0,,2021-05-27,1622120880785
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,169.0,1619827200000.0,,2021-05-27,1622120889263
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,180.0,1619827200000.0,,2021-05-27,1622120897674
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,203.0,1619827200000.0,,2021-05-27,1622120905144
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,205.0,1619827200000.0,,2021-05-27,1622120913275
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,234.0,1619827200000.0,,2021-05-27,1622120920966
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,247.0,1619827200000.0,,2021-05-27,1622120929450
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,13.0,1619827200000.0,,2021-05-27,1622120936867
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,43.0,1619827200000.0,,2021-05-27,1622120945157
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,42.0,1619827200000.0,,2021-05-27,1622120953588
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,26.0,1619827200000.0,,2021-05-27,1622120961099
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,15.0,1619827200000.0,,2021-05-27,1622120970017
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,8.0,1619827200000.0,,2021-05-27,1622120978262
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,39.0,1619827200000.0,,2021-05-27,1622120985882
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,43.0,1619827200000.0,,2021-05-27,1622120994572
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,33.0,1619827200000.0,,2021-05-27,1622121001982
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,50.0,1619827200000.0,,2021-05-27,1622121011046
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,50.0,1619827200000.0,,2021-05-27,1622121019522
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,16.0,1619827200000.0,,2021-05-27,1622121026942
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,252.0,1619827200000.0,,2021-05-27,1622121035422
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,237.0,1619827200000.0,,2021-05-27,1622121042840
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,237.0,1619827200000.0,,2021-05-27,1622121051733
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,237.0,1619827200000.0,,2021-05-27,1622121059135
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,37.0,1619827200000.0,,2021-05-27,1622121067738
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.heading,,,37.0,1619827200000.0,,2021-05-27,1622121075236
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10024.0,1619827200000.0,,2021-05-27,1622119847071
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10029.0,1619827200000.0,,2021-05-27,1622119855490
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10012.0,1619827200000.0,,2021-05-27,1622119863744
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,9990.0,1619827200000.0,,2021-05-27,1622119871266
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10015.0,1619827200000.0,,2021-05-27,1622119879772
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10016.0,1619827200000.0,,2021-05-27,1622119888287
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10008.0,1619827200000.0,,2021-05-27,1622119896337
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10009.0,1619827200000.0,,2021-05-27,1622119904886
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10001.0,1619827200000.0,,2021-05-27,1622119913322
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10004.0,1619827200000.0,,2021-05-27,1622119921787
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10005.0,1619827200000.0,,2021-05-27,1622119929856
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10004.0,1619827200000.0,,2021-05-27,1622119938666
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10004.0,1619827200000.0,,2021-05-27,1622119946096
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10002.0,1619827200000.0,,2021-05-27,1622119954632
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10002.0,1619827200000.0,,2021-05-27,1622119962810
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10001.0,1619827200000.0,,2021-05-27,1622119971238
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.height,,,10002.0,1619827200000.0,,2021-05-27,1622119979848
