ts,index_record,heading,lat,lng,positionTime,h_positionTime,h_receiveTime
1622120388904,2,26,21.00679,105.76137,1622120383,2021-05-27 19:59:43,2021-05-27 19:59:48
1622120388904,3,27,21.00681,105.76127,1622120384,2021-05-27 19:59:44,2021-05-27 19:59:48
1622120388904,4,25,21.00683,105.76116,1622120385,2021-05-27 19:59:45,2021-05-27 19:59:48
1622120388904,5,27,21.00685,105.76105,1622120386,2021-05-27 19:59:46,2021-05-27 19:59:48
1622120388904,6,25,21.00687,105.76095,1622120387,2021-05-27 19:59:47,2021-05-27 19:59:48
1622120388904,7,26,21.00689,105.76083,1622120388,2021-05-27 19:59:48,2021-05-27 19:59:48
1622120396913,0,26,21.00692,105.76071,1622120389,2021-05-27 19:59:49,2021-05-27 19:59:56
1622120396913,1,28,21.00694,105.7606,1622120390,2021-05-27 19:59:50,2021-05-27 19:59:56
1622120396913,2,26,21.00697,105.76048,1622120391,2021-05-27 19:59:51,2021-05-27 19:59:56
1622120396913,3,28,21.007,105.76035,1622120392,2021-05-27 19:59:52,2021-05-27 19:59:56
1622120396913,4,26,21.00702,105.76023,1622120393,2021-05-27 19:59:53,2021-05-27 19:59:56
1622120396913,5,28,21.00705,105.7601,1622120394,2021-05-27 19:59:54,2021-05-27 19:59:56
1622120396913,6,27,21.00708,105.75997,1622120395,2021-05-27 19:59:55,2021-05-27 19:59:56
1622120396913,7,28,21.00711,105.75984,1622120396,2021-05-27 19:59:56,2021-05-27 19:59:56
1622120404930,0,26,21.00714,105.75971,1622120397,2021-05-27 19:59:57,2021-05-27 20:00:04
1622120404930,1,28,21.00716,105.75958,1622120398,2021-05-27 19:59:58,2021-05-27 20:00:04
1622120404930,2,27,21.00719,105.75945,1622120399,2021-05-27 19:59:59,2021-05-27 20:00:04
1622120404930,3,27,21.00722,105.75932,1622120400,2021-05-27 20:00:00,2021-05-27 20:00:04
1622120404930,4,26,21.00725,105.75919,1622120401,2021-05-27 20:00:01,2021-05-27 20:00:04
1622120404930,5,29,21.00728,105.75905,1622120402,2021-05-27 20:00:02,2021-05-27 20:00:04
1622120404930,6,29,21.00731,105.75892,1622120403,2021-05-27 20:00:03,2021-05-27 20:00:04
1622120404930,7,31,21.00735,105.75879,1622120404,2021-05-27 20:00:04,2021-05-27 20:00:04
1622120412915,0,29,21.00738,105.75865,1622120405,2021-05-27 20:00:05,2021-05-27 20:00:12
1622120412915,1,30,21.00742,105.75852,1622120406,2021-05-27 20:00:06,2021-05-27 20:00:12
1622120412915,2,28,21.00745,105.75838,1622120407,2021-05-27 20:00:07,2021-05-27 20:00:12
1622120412915,3,29,21.00748,105.75825,1622120408,2021-05-27 20:00:08,2021-05-27 20:00:12
1622120412915,4,27,21.00751,105.75812,1622120409,2021-05-27 20:00:09,2021-05-27 20:00:12
1622120412915,5,28,21.00754,105.75798,1622120410,2021-05-27 20:00:10,2021-05-27 20:00:12
1622120412915,6,27,21.00757,105.75785,1622120411,2021-05-27 20:00:11,2021-05-27 20:00:12
1622120412915,7,29,21.0076,105.75771,1622120412,2021-05-27 20:00:12,2021-05-27 20:00:12
1622120420891,0,29,21.00763,105.75758,1622120413,2021-05-27 20:00:13,2021-05-27 20:00:20
1622120420891,1,30,21.00767,105.75745,1622120414,2021-05-27 20:00:14,2021-05-27 20:00:20
1622120420891,2,29,21.0077,105.75732,1622120415,2021-05-27 20:00:15,2021-05-27 20:00:20
1622120420891,3,30,21.00773,105.7572,1622120416,2021-05-27 20:00:16,2021-05-27 20:00:20
1622120420891,4,28,21.00776,105.75707,1622120417,2021-05-27 20:00:17,2021-05-27 20:00:20
1622120420891,5,29,21.00779,105.75695,1622120418,2021-05-27 20:00:18,2021-05-27 20:00:20
1622120420891,6,27,21.00782,105.75683,1622120419,2021-05-27 20:00:19,2021-05-27 20:00:20
1622120420891,7,28,21.00784,105.7567,1622120420,2021-05-27 20:00:20,2021-05-27 20:00:20
1622120428908,0,26,21.00787,105.75658,1622120421,2021-05-27 20:00:21,2021-05-27 20:00:28
1622120428908,1,28,21.0079,105.75645,1622120422,2021-05-27 20:00:22,2021-05-27 20:00:28
1622120428908,2,27,21.00792,105.75633,1622120423,2021-05-27 20:00:23,2021-05-27 20:00:28
1622120428908,3,29,21.00795,105.75621,1622120424,2021-05-27 20:00:24,2021-05-27 20:00:28
1622120428908,4,28,21.00798,105.75609,1622120425,2021-05-27 20:00:25,2021-05-27 20:00:28
1622120428908,5,30,21.00801,105.75597,1622120426,2021-05-27 20:00:26,2021-05-27 20:00:28
1622120428908,6,29,21.00804,105.75586,1622120427,2021-05-27 20:00:27,2021-05-27 20:00:28
1622120428908,7,29,21.00806,105.75576,1622120428,2021-05-27 20:00:28,2021-05-27 20:00:28
1622120436946,0,29,21.00809,105.75565,1622120429,2021-05-27 20:00:29,2021-05-27 20:00:36
1622120436946,1,29,21.00812,105.75555,1622120430,2021-05-27 20:00:30,2021-05-27 20:00:36
1622120436946,2,27,21.00814,105.75545,1622120431,2021-05-27 20:00:31,2021-05-27 20:00:36
1622120436946,3,30,21.00817,105.75534,1622120432,2021-05-27 20:00:32,2021-05-27 20:00:36
1622120436946,4,29,21.00819,105.75524,1622120433,2021-05-27 20:00:33,2021-05-27 20:00:36
1622120436946,5,30,21.00822,105.75514,1622120434,2021-05-27 20:00:34,2021-05-27 20:00:36
1622120436946,6,29,21.00824,105.75504,1622120435,2021-05-27 20:00:35,2021-05-27 20:00:36
1622120436946,7,31,21.00826,105.75494,1622120436,2021-05-27 20:00:36,2021-05-27 20:00:36
1622120444920,0,31,21.00829,105.75484,1622120437,2021-05-27 20:00:37,2021-05-27 20:00:44
1622120444920,1,35,21.00832,105.75475,1622120438,2021-05-27 20:00:38,2021-05-27 20:00:44
1622120444920,2,35,21.00835,105.75466,1622120439,2021-05-27 20:00:39,2021-05-27 20:00:44
1622120444920,3,39,21.00838,105.75458,1622120440,2021-05-27 20:00:40,2021-05-27 20:00:44
1622120444920,4,38,21.00841,105.7545,1622120441,2021-05-27 20:00:41,2021-05-27 20:00:44
1622120444920,5,38,21.00844,105.75443,1622120442,2021-05-27 20:00:42,2021-05-27 20:00:44
1622120444920,6,37,21.00847,105.75436,1622120443,2021-05-27 20:00:43,2021-05-27 20:00:44
1622120444920,7,38,21.00849,105.75429,1622120444,2021-05-27 20:00:44,2021-05-27 20:00:44
1622120452909,0,37,21.00852,105.75422,1622120445,2021-05-27 20:00:45,2021-05-27 20:00:52
1622120452909,1,38,21.00855,105.75416,1622120446,2021-05-27 20:00:46,2021-05-27 20:00:52
1622120452909,2,37,21.00857,105.75409,1622120447,2021-05-27 20:00:47,2021-05-27 20:00:52
1622120452909,3,37,21.0086,105.75402,1622120448,2021-05-27 20:00:48,2021-05-27 20:00:52
1622120452909,4,37,21.00863,105.75395,1622120449,2021-05-27 20:00:49,2021-05-27 20:00:52
1622120452909,5,37,21.00865,105.75388,1622120450,2021-05-27 20:00:50,2021-05-27 20:00:52
1622120452909,6,37,21.00868,105.75381,1622120451,2021-05-27 20:00:51,2021-05-27 20:00:52
1622120452909,7,38,21.00872,105.75373,1622120452,2021-05-27 20:00:52,2021-05-27 20:00:52
1622120460910,0,35,21.00875,105.75365,1622120453,2021-05-27 20:00:53,2021-05-27 20:01:00
1622120460910,1,35,21.00878,105.75356,1622120454,2021-05-27 20:00:54,2021-05-27 20:01:00
1622120460910,2,32,21.00881,105.75347,1622120455,2021-05-27 20:00:55,2021-05-27 20:01:00
1622120460910,3,32,21.00884,105.75337,1622120456,2021-05-27 20:00:56,2021-05-27 20:01:00
1622120460910,4,27,21.00886,105.75327,1622120457,2021-05-27 20:00:57,2021-05-27 20:01:00
1622120460910,5,28,21.00889,105.75316,1622120458,2021-05-27 20:00:58,2021-05-27 20:01:00
1622120460910,6,26,21.00891,105.75305,1622120459,2021-05-27 20:00:59,2021-05-27 20:01:00
1622120460910,7,27,21.00893,105.75294,1622120460,2021-05-27 20:01:00,2021-05-27 20:01:00
1622120468910,0,27,21.00896,105.75281,1622120461,2021-05-27 20:01:01,2021-05-27 20:01:08
1622120468910,1,27,21.00898,105.75269,1622120462,2021-05-27 20:01:02,2021-05-27 20:01:08
1622120468910,2,27,21.00901,105.75256,1622120463,2021-05-27 20:01:03,2021-05-27 20:01:08
1622120468910,3,28,21.00904,105.75244,1622120464,2021-05-27 20:01:04,2021-05-27 20:01:08
1622120468910,4,26,21.00907,105.75232,1622120465,2021-05-27 20:01:05,2021-05-27 20:01:08
1622120468910,5,27,21.00909,105.75219,1622120466,2021-05-27 20:01:06,2021-05-27 20:01:08
1622120468910,6,26,21.00912,105.75206,1622120467,2021-05-27 20:01:07,2021-05-27 20:01:08
1622120468910,7,28,21.00915,105.75194,1622120468,2021-05-27 20:01:08,2021-05-27 20:01:08
1622120476908,0,27,21.00917,105.75181,1622120469,2021-05-27 20:01:09,2021-05-27 20:01:16
1622120476908,1,28,21.0092,105.75169,1622120470,2021-05-27 20:01:10,2021-05-27 20:01:16
1622120476908,2,27,21.00923,105.75156,1622120471,2021-05-27 20:01:11,2021-05-27 20:01:16
1622120476908,3,28,21.00925,105.75143,1622120472,2021-05-27 20:01:12,2021-05-27 20:01:16
1622120476908,4,26,21.00928,105.7513,1622120473,2021-05-27 20:01:13,2021-05-27 20:01:16
1622120476908,5,27,21.00931,105.75117,1622120474,2021-05-27 20:01:14,2021-05-27 20:01:16
1622120476908,6,25,21.00933,105.75104,1622120475,2021-05-27 20:01:15,2021-05-27 20:01:16
1622120476908,7,27,21.00936,105.7509,1622120476,2021-05-27 20:01:16,2021-05-27 20:01:16
1622120484901,0,26,21.00939,105.75076,1622120477,2021-05-27 20:01:17,2021-05-27 20:01:24
1622120484901,1,26,21.00941,105.75062,1622120478,2021-05-27 20:01:18,2021-05-27 20:01:24
1622120484901,2,25,21.00944,105.75047,1622120479,2021-05-27 20:01:19,2021-05-27 20:01:24
1622120484901,3,26,21.00947,105.75032,1622120480,2021-05-27 20:01:20,2021-05-27 20:01:24
1622120484901,4,24,21.0095,105.75018,1622120481,2021-05-27 20:01:21,2021-05-27 20:01:24
1622120484901,5,25,21.00952,105.75002,1622120482,2021-05-27 20:01:22,2021-05-27 20:01:24
1622120484901,6,22,21.00954,105.74987,1622120483,2021-05-27 20:01:23,2021-05-27 20:01:24
1622120484901,7,23,21.00956,105.74973,1622120484,2021-05-27 20:01:24,2021-05-27 20:01:24
1622120493012,0,22,21.00958,105.74957,1622120485,2021-05-27 20:01:25,2021-05-27 20:01:33
1622120493012,1,22,21.0096,105.74942,1622120486,2021-05-27 20:01:26,2021-05-27 20:01:33
1622120493012,2,21,21.00962,105.74927,1622120487,2021-05-27 20:01:27,2021-05-27 20:01:33
1622120493012,3,23,21.00964,105.74911,1622120488,2021-05-27 20:01:28,2021-05-27 20:01:33
1622120493012,4,20,21.00966,105.74895,1622120489,2021-05-27 20:01:29,2021-05-27 20:01:33
1622120493012,5,21,21.00968,105.74879,1622120490,2021-05-27 20:01:30,2021-05-27 20:01:33
1622120493012,6,21,21.0097,105.74863,1622120491,2021-05-27 20:01:31,2021-05-27 20:01:33
1622120493012,7,21,21.00972,105.74846,1622120492,2021-05-27 20:01:32,2021-05-27 20:01:33
1622120500910,0,20,21.00973,105.74829,1622120493,2021-05-27 20:01:33,2021-05-27 20:01:40
1622120500910,1,21,21.00975,105.74812,1622120494,2021-05-27 20:01:34,2021-05-27 20:01:40
1622120500910,2,18,21.00977,105.74796,1622120495,2021-05-27 20:01:35,2021-05-27 20:01:40
1622120500910,3,18,21.00978,105.7478,1622120496,2021-05-27 20:01:36,2021-05-27 20:01:40
1622120500910,4,16,21.00978,105.74762,1622120497,2021-05-27 20:01:37,2021-05-27 20:01:40
1622120500910,5,19,21.0098,105.74746,1622120498,2021-05-27 20:01:38,2021-05-27 20:01:40
1622120500910,6,17,21.00981,105.7473,1622120499,2021-05-27 20:01:39,2021-05-27 20:01:40
1622120500910,7,18,21.00982,105.74715,1622120500,2021-05-27 20:01:40,2021-05-27 20:01:40
1622120508898,0,18,21.00983,105.74699,1622120501,2021-05-27 20:01:41,2021-05-27 20:01:48
1622120508898,1,20,21.00984,105.74684,1622120502,2021-05-27 20:01:42,2021-05-27 20:01:48
1622120508898,2,17,21.00985,105.74669,1622120503,2021-05-27 20:01:43,2021-05-27 20:01:48
1622120508898,3,19,21.00986,105.74654,1622120504,2021-05-27 20:01:44,2021-05-27 20:01:48
1622120508898,4,18,21.00987,105.74639,1622120505,2021-05-27 20:01:45,2021-05-27 20:01:48
1622120508898,5,19,21.00988,105.74624,1622120506,2021-05-27 20:01:46,2021-05-27 20:01:48
1622120508898,6,18,21.00989,105.74609,1622120507,2021-05-27 20:01:47,2021-05-27 20:01:48
1622120508898,7,19,21.0099,105.74594,1622120508,2021-05-27 20:01:48,2021-05-27 20:01:48
1622120517060,0,17,21.00991,105.74578,1622120509,2021-05-27 20:01:49,2021-05-27 20:01:57
1622120517060,1,18,21.00991,105.74563,1622120510,2021-05-27 20:01:50,2021-05-27 20:01:57
1622120517060,2,17,21.00992,105.74548,1622120511,2021-05-27 20:01:51,2021-05-27 20:01:57
1622120517060,3,17,21.00993,105.74532,1622120512,2021-05-27 20:01:52,2021-05-27 20:01:57
1622120517060,4,16,21.00994,105.74516,1622120513,2021-05-27 20:01:53,2021-05-27 20:01:57
1622120517060,5,17,21.00995,105.74501,1622120514,2021-05-27 20:01:54,2021-05-27 20:01:57
1622120517060,6,15,21.00995,105.74485,1622120515,2021-05-27 20:01:55,2021-05-27 20:01:57
1622120517060,7,16,21.00996,105.74469,1622120516,2021-05-27 20:01:56,2021-05-27 20:01:57
1622120524899,0,16,21.00996,105.74453,1622120517,2021-05-27 20:01:57,2021-05-27 20:02:04
1622120524899,1,17,21.00997,105.74437,1622120518,2021-05-27 20:01:58,2021-05-27 20:02:04
1622120524899,2,18,21.00998,105.7442,1622120519,2021-05-27 20:01:59,2021-05-27 20:02:04
1622120524899,3,19,21.00999,105.74404,1622120520,2021-05-27 20:02:00,2021-05-27 20:02:04
1622120524899,4,19,21.01001,105.74387,1622120521,2021-05-27 20:02:01,2021-05-27 20:02:04
1622120524899,5,19,21.01002,105.74371,1622120522,2021-05-27 20:02:02,2021-05-27 20:02:04
1622120524899,6,18,21.01003,105.74353,1622120523,2021-05-27 20:02:03,2021-05-27 20:02:04
1622120524899,7,18,21.01004,105.74335,1622120524,2021-05-27 20:02:04,2021-05-27 20:02:04
1622120533177,0,17,21.01005,105.74317,1622120525,2021-05-27 20:02:05,2021-05-27 20:02:13
1622120533177,1,17,21.01006,105.743,1622120526,2021-05-27 20:02:06,2021-05-27 20:02:13
1622120533177,2,18,21.01007,105.74281,1622120527,2021-05-27 20:02:07,2021-05-27 20:02:13
1622120533177,3,18,21.01009,105.74262,1622120528,2021-05-27 20:02:08,2021-05-27 20:02:13
1622120533177,4,18,21.0101,105.74243,1622120529,2021-05-27 20:02:09,2021-05-27 20:02:13
1622120533177,5,18,21.01011,105.74223,1622120530,2021-05-27 20:02:10,2021-05-27 20:02:13
1622120533177,6,18,21.01012,105.74204,1622120531,2021-05-27 20:02:11,2021-05-27 20:02:13
1622120533177,7,18,21.01013,105.74184,1622120532,2021-05-27 20:02:12,2021-05-27 20:02:13
1622120540898,0,18,21.01015,105.74164,1622120533,2021-05-27 20:02:13,2021-05-27 20:02:20
1622120540898,1,18,21.01016,105.74144,1622120534,2021-05-27 20:02:14,2021-05-27 20:02:20
1622120540898,2,18,21.01017,105.74123,1622120535,2021-05-27 20:02:15,2021-05-27 20:02:20
1622120540898,3,18,21.01018,105.74104,1622120536,2021-05-27 20:02:16,2021-05-27 20:02:20
1622120540898,4,17,21.0102,105.74083,1622120537,2021-05-27 20:02:17,2021-05-27 20:02:20
1622120540898,5,16,21.0102,105.74062,1622120538,2021-05-27 20:02:18,2021-05-27 20:02:20
1622120540898,6,14,21.01021,105.7404,1622120539,2021-05-27 20:02:19,2021-05-27 20:02:20
1622120540898,7,13,21.0102,105.74018,1622120540,2021-05-27 20:02:20,2021-05-27 20:02:20
1622120548907,0,18,21.01022,105.73998,1622120541,2021-05-27 20:02:21,2021-05-27 20:02:28
1622120548907,1,18,21.01023,105.73978,1622120542,2021-05-27 20:02:22,2021-05-27 20:02:28
1622120548907,2,18,21.01024,105.73957,1622120543,2021-05-27 20:02:23,2021-05-27 20:02:28
1622120548907,3,18,21.01026,105.73936,1622120544,2021-05-27 20:02:24,2021-05-27 20:02:28
1622120548907,4,18,21.01028,105.73917,1622120545,2021-05-27 20:02:25,2021-05-27 20:02:28
1622120548907,5,18,21.01029,105.73896,1622120546,2021-05-27 20:02:26,2021-05-27 20:02:28
1622120548907,6,18,21.01031,105.73877,1622120547,2021-05-27 20:02:27,2021-05-27 20:02:28
1622120548907,7,18,21.01032,105.73857,1622120548,2021-05-27 20:02:28,2021-05-27 20:02:28
1622120556903,0,17,21.01033,105.73838,1622120549,2021-05-27 20:02:29,2021-05-27 20:02:36
1622120556903,1,19,21.01035,105.73818,1622120550,2021-05-27 20:02:30,2021-05-27 20:02:36
1622120556903,2,18,21.01037,105.738,1622120551,2021-05-27 20:02:31,2021-05-27 20:02:36
1622120556903,3,19,21.01038,105.73782,1622120552,2021-05-27 20:02:32,2021-05-27 20:02:36
1622120556903,4,18,21.01039,105.73763,1622120553,2021-05-27 20:02:33,2021-05-27 20:02:36
1622120556903,5,19,21.01041,105.73745,1622120554,2021-05-27 20:02:34,2021-05-27 20:02:36
1622120556903,6,18,21.01042,105.73727,1622120555,2021-05-27 20:02:35,2021-05-27 20:02:36
1622120556903,7,19,21.01043,105.7371,1622120556,2021-05-27 20:02:36,2021-05-27 20:02:36
1622120564906,0,19,21.01045,105.73693,1622120557,2021-05-27 20:02:37,2021-05-27 20:02:44
1622120564906,1,20,21.01046,105.73677,1622120558,2021-05-27 20:02:38,2021-05-27 20:02:44
1622120564906,2,19,21.01047,105.7366,1622120559,2021-05-27 20:02:39,2021-05-27 20:02:44
1622120564906,3,19,21.01048,105.73644,1622120560,2021-05-27 20:02:40,2021-05-27 20:02:44
1622120564906,4,19,21.0105,105.73627,1622120561,2021-05-27 20:02:41,2021-05-27 20:02:44
1622120564906,5,21,21.01052,105.73611,1622120562,2021-05-27 20:02:42,2021-05-27 20:02:44
1622120564906,6,20,21.01053,105.73595,1622120563,2021-05-27 20:02:43,2021-05-27 20:02:44
1622120564906,7,22,21.01055,105.73579,1622120564,2021-05-27 20:02:44,2021-05-27 20:02:44
1622120572892,0,21,21.01057,105.73563,1622120565,2021-05-27 20:02:45,2021-05-27 20:02:52
1622120572892,1,22,21.01059,105.73547,1622120566,2021-05-27 20:02:46,2021-05-27 20:02:52
1622120572892,2,21,21.01061,105.73531,1622120567,2021-05-27 20:02:47,2021-05-27 20:02:52
1622120572892,3,22,21.01063,105.73515,1622120568,2021-05-27 20:02:48,2021-05-27 20:02:52
1622120572892,4,21,21.01065,105.73499,1622120569,2021-05-27 20:02:49,2021-05-27 20:02:52
1622120572892,5,22,21.01067,105.73482,1622120570,2021-05-27 20:02:50,2021-05-27 20:02:52
1622120572892,6,20,21.01069,105.73466,1622120571,2021-05-27 20:02:51,2021-05-27 20:02:52
1622120572892,7,23,21.01071,105.73448,1622120572,2021-05-27 20:02:52,2021-05-27 20:02:52
1622120580894,0,20,21.01073,105.73431,1622120573,2021-05-27 20:02:53,2021-05-27 20:03:00
1622120580894,1,22,21.01075,105.73414,1622120574,2021-05-27 20:02:54,2021-05-27 20:03:00
1622120580894,2,20,21.01077,105.73397,1622120575,2021-05-27 20:02:55,2021-05-27 20:03:00
1622120580894,3,20,21.01079,105.7338,1622120576,2021-05-27 20:02:56,2021-05-27 20:03:00
1622120580894,4,20,21.0108,105.73363,1622120577,2021-05-27 20:02:57,2021-05-27 20:03:00
1622120580894,5,21,21.01082,105.73346,1622120578,2021-05-27 20:02:58,2021-05-27 20:03:00
1622120580894,6,19,21.01083,105.73331,1622120579,2021-05-27 20:02:59,2021-05-27 20:03:00
1622120580894,7,21,21.01084,105.73314,1622120580,2021-05-27 20:03:00,2021-05-27 20:03:00
1622120588920,0,17,21.01085,105.73299,1622120581,2021-05-27 20:03:01,2021-05-27 20:03:08
1622120588920,1,18,21.01086,105.73283,1622120582,2021-05-27 20:03:02,2021-05-27 20:03:08
1622120588920,2,15,21.01086,105.73267,1622120583,2021-05-27 20:03:03,2021-05-27 20:03:08
1622120588920,3,17,21.01087,105.73252,1622120584,2021-05-27 20:03:04,2021-05-27 20:03:08
1622120588920,4,16,21.01088,105.73238,1622120585,2021-05-27 20:03:05,2021-05-27 20:03:08
1622120588920,5,19,21.01088,105.73223,1622120586,2021-05-27 20:03:06,2021-05-27 20:03:08
1622120588920,6,17,21.01089,105.73209,1622120587,2021-05-27 20:03:07,2021-05-27 20:03:08
1622120588920,7,19,21.0109,105.73195,1622120588,2021-05-27 20:03:08,2021-05-27 20:03:08
1622120596914,0,18,21.01091,105.73182,1622120589,2021-05-27 20:03:09,2021-05-27 20:03:16
1622120596914,1,22,21.01092,105.73168,1622120590,2021-05-27 20:03:10,2021-05-27 20:03:16
1622120596914,2,17,21.01093,105.73155,1622120591,2021-05-27 20:03:11,2021-05-27 20:03:16
1622120596914,3,19,21.01094,105.73142,1622120592,2021-05-27 20:03:12,2021-05-27 20:03:16
1622120596914,4,17,21.01094,105.73129,1622120593,2021-05-27 20:03:13,2021-05-27 20:03:16
1622120596914,5,18,21.01095,105.73117,1622120594,2021-05-27 20:03:14,2021-05-27 20:03:16
1622120596914,6,20,21.01097,105.73105,1622120595,2021-05-27 20:03:15,2021-05-27 20:03:16
1622120596914,7,19,21.01098,105.73092,1622120596,2021-05-27 20:03:16,2021-05-27 20:03:16
1622120604908,0,18,21.01099,105.7308,1622120597,2021-05-27 20:03:17,2021-05-27 20:03:24
1622120604908,1,21,21.011,105.73067,1622120598,2021-05-27 20:03:18,2021-05-27 20:03:24
1622120604908,2,17,21.011,105.73056,1622120599,2021-05-27 20:03:19,2021-05-27 20:03:24
1622120604908,3,19,21.01101,105.73045,1622120600,2021-05-27 20:03:20,2021-05-27 20:03:24
1622120604908,4,16,21.01102,105.73034,1622120601,2021-05-27 20:03:21,2021-05-27 20:03:24
1622120604908,5,18,21.01102,105.73024,1622120602,2021-05-27 20:03:22,2021-05-27 20:03:24
1622120604908,6,20,21.01103,105.73014,1622120603,2021-05-27 20:03:23,2021-05-27 20:03:24
1622120604908,7,22,21.01104,105.73004,1622120604,2021-05-27 20:03:24,2021-05-27 20:03:24
1622120613187,0,20,21.01105,105.72994,1622120605,2021-05-27 20:03:25,2021-05-27 20:03:33
1622120613187,1,20,21.01106,105.72984,1622120606,2021-05-27 20:03:26,2021-05-27 20:03:33
1622120613187,2,18,21.01107,105.72974,1622120607,2021-05-27 20:03:27,2021-05-27 20:03:33
1622120613187,3,16,21.01108,105.72964,1622120608,2021-05-27 20:03:28,2021-05-27 20:03:33
1622120613187,4,17,21.01108,105.72953,1622120609,2021-05-27 20:03:29,2021-05-27 20:03:33
1622120613187,5,17,21.01109,105.72942,1622120610,2021-05-27 20:03:30,2021-05-27 20:03:33
1622120613187,6,16,21.0111,105.72931,1622120611,2021-05-27 20:03:31,2021-05-27 20:03:33
1622120613187,7,16,21.0111,105.72919,1622120612,2021-05-27 20:03:32,2021-05-27 20:03:33
1622120620938,0,13,21.0111,105.72907,1622120613,2021-05-27 20:03:33,2021-05-27 20:03:40
1622120620938,1,15,21.0111,105.72895,1622120614,2021-05-27 20:03:34,2021-05-27 20:03:40
1622120620938,2,15,21.0111,105.72883,1622120615,2021-05-27 20:03:35,2021-05-27 20:03:40
1622120620938,3,18,21.01111,105.7287,1622120616,2021-05-27 20:03:36,2021-05-27 20:03:40
1622120620938,4,16,21.01111,105.72857,1622120617,2021-05-27 20:03:37,2021-05-27 20:03:40
1622120620938,5,19,21.01113,105.72844,1622120618,2021-05-27 20:03:38,2021-05-27 20:03:40
1622120620938,6,18,21.01114,105.7283,1622120619,2021-05-27 20:03:39,2021-05-27 20:03:40
1622120620938,7,20,21.01115,105.72817,1622120620,2021-05-27 20:03:40,2021-05-27 20:03:40
1622120628889,0,19,21.01116,105.72804,1622120621,2021-05-27 20:03:41,2021-05-27 20:03:48
1622120628889,1,20,21.01118,105.72791,1622120622,2021-05-27 20:03:42,2021-05-27 20:03:48
1622120628889,2,18,21.01118,105.72779,1622120623,2021-05-27 20:03:43,2021-05-27 20:03:48
1622120628889,3,22,21.0112,105.72767,1622120624,2021-05-27 20:03:44,2021-05-27 20:03:48
1622120628889,4,19,21.01121,105.72755,1622120625,2021-05-27 20:03:45,2021-05-27 20:03:48
1622120628889,5,20,21.01121,105.72744,1622120626,2021-05-27 20:03:46,2021-05-27 20:03:48
1622120628889,6,17,21.01122,105.72733,1622120627,2021-05-27 20:03:47,2021-05-27 20:03:48
1622120628889,7,18,21.01122,105.72723,1622120628,2021-05-27 20:03:48,2021-05-27 20:03:48
1622120636927,0,10,21.01121,105.72714,1622120629,2021-05-27 20:03:49,2021-05-27 20:03:56
1622120636927,1,17,21.01122,105.72705,1622120630,2021-05-27 20:03:50,2021-05-27 20:03:56
1622120636927,2,16,21.01122,105.72696,1622120631,2021-05-27 20:03:51,2021-05-27 20:03:56
1622120636927,3,13,21.01121,105.72687,1622120632,2021-05-27 20:03:52,2021-05-27 20:03:56
1622120636927,4,16,21.01121,105.72678,1622120633,2021-05-27 20:03:53,2021-05-27 20:03:56
1622120636927,5,18,21.01122,105.72668,1622120634,2021-05-27 20:03:54,2021-05-27 20:03:56
1622120636927,6,15,21.01122,105.72659,1622120635,2021-05-27 20:03:55,2021-05-27 20:03:56
1622120636927,7,17,21.01123,105.72649,1622120636,2021-05-27 20:03:56,2021-05-27 20:03:56
1622120644900,0,17,21.01123,105.72639,1622120637,2021-05-27 20:03:57,2021-05-27 20:04:04
1622120644900,1,18,21.01123,105.7263,1622120638,2021-05-27 20:03:58,2021-05-27 20:04:04
1622120644900,2,15,21.01124,105.72622,1622120639,2021-05-27 20:03:59,2021-05-27 20:04:04
1622120644900,3,17,21.01125,105.72614,1622120640,2021-05-27 20:04:00,2021-05-27 20:04:04
1622120644900,4,14,21.01125,105.72607,1622120641,2021-05-27 20:04:01,2021-05-27 20:04:04
1622120644900,5,13,21.01125,105.72601,1622120642,2021-05-27 20:04:02,2021-05-27 20:04:04
1622120644900,6,1,21.01123,105.72599,1622120643,2021-05-27 20:04:03,2021-05-27 20:04:04
1622120644900,7,221,21.01121,105.72598,1622120644,2021-05-27 20:04:04,2021-05-27 20:04:04
1622120652879,0,198,21.01119,105.72597,1622120645,2021-05-27 20:04:05,2021-05-27 20:04:12
1622120652879,1,190,21.01115,105.72596,1622120646,2021-05-27 20:04:06,2021-05-27 20:04:12
1622120652879,2,185,21.0111,105.72596,1622120647,2021-05-27 20:04:07,2021-05-27 20:04:12
1622120652879,3,184,21.01104,105.72595,1622120648,2021-05-27 20:04:08,2021-05-27 20:04:12
1622120652879,4,186,21.011,105.72594,1622120649,2021-05-27 20:04:09,2021-05-27 20:04:12
1622120652879,5,184,21.01094,105.72594,1622120650,2021-05-27 20:04:10,2021-05-27 20:04:12
1622120652879,6,182,21.01087,105.72594,1622120651,2021-05-27 20:04:11,2021-05-27 20:04:12
1622120652879,7,183,21.0108,105.72594,1622120652,2021-05-27 20:04:12,2021-05-27 20:04:12
1622120660913,0,183,21.01074,105.72594,1622120653,2021-05-27 20:04:13,2021-05-27 20:04:20
1622120660913,1,182,21.01069,105.72594,1622120654,2021-05-27 20:04:14,2021-05-27 20:04:20
1622120660913,2,185,21.01063,105.72592,1622120655,2021-05-27 20:04:15,2021-05-27 20:04:20
