entity_id,key,partition,ts,system.todate(ts),long_v
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119844873,2021-05-27,2103023
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119852895,2021-05-27,2103021
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119860957,2021-05-27,2103026
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119868900,2021-05-27,2103055
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119876931,2021-05-27,2103100
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119884918,2021-05-27,2103124
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119892907,2021-05-27,2103132
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119900887,2021-05-27,2103128
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119908872,2021-05-27,2103137
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119916868,2021-05-27,2103175
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119924887,2021-05-27,2103233
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119932878,2021-05-27,2103297
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119940899,2021-05-27,2103365
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119948946,2021-05-27,2103436
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119956907,2021-05-27,2103505
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119964974,2021-05-27,2103571
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119973373,2021-05-27,2103605
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119980887,2021-05-27,2103604
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119988888,2021-05-27,2103533
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622119996911,2021-05-27,2103455
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120004915,2021-05-27,2103373
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120013072,2021-05-27,2103300
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120020894,2021-05-27,2103217
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120028874,2021-05-27,2103121
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120036890,2021-05-27,2103031
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120044905,2021-05-27,2102925
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120052908,2021-05-27,2102811
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120060990,2021-05-27,2102688
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120068920,2021-05-27,2102557
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120076921,2021-05-27,2102419
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120084902,2021-05-27,2102276
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120092899,2021-05-27,2102140
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120100884,2021-05-27,2102019
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120108928,2021-05-27,2101907
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120116900,2021-05-27,2101799
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120124894,2021-05-27,2101691
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120132928,2021-05-27,2101580
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120140941,2021-05-27,2101460
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120148939,2021-05-27,2101331
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120156908,2021-05-27,2101200
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120164908,2021-05-27,2101082
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120173011,2021-05-27,2100983
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120180931,2021-05-27,2100902
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120188887,2021-05-27,2100826
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120196888,2021-05-27,2100745
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120204903,2021-05-27,2100679
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120212982,2021-05-27,2100623
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120220911,2021-05-27,2100545
